senior,Private,HSgrad,Divorced,Craftrepair,Unmarried,White,Female,overtime,UnitedStates,1
middleaged,Private,10th,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Bachelors,Marriedcivspouse,Craftrepair,Husband,AsianPacIslander,Male,fulltime,Vietnam,2
middleaged,Private,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,11th,Divorced,Otherservice,Unmarried,Black,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Execmanagerial,Otherrelative,White,Male,overtime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,Iran,2
old,Private,Bachelors,Nevermarried,Profspecialty,Notinfamily,AsianPacIslander,Male,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Separated,Craftrepair,Unmarried,White,Male,fulltime,UnitedStates,1
middleaged,Stategov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Bachelors,Nevermarried,Profspecialty,Notinfamily,Other,Female,fulltime,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Handlerscleaners,Husband,AsianPacIslander,Male,halftime,Philippines,1
young,Private,Bachelors,Nevermarried,Execmanagerial,Ownchild,White,Female,halftime,UnitedStates,1
young,Private,HSgrad,Divorced,Sales,Unmarried,AmerIndianEskimo,Female,fulltime,UnitedStates,1
young,Private,HSgrad,Nevermarried,Admclerical,Ownchild,Black,Female,fulltime,Jamaica,1
senior,Private,7th8th,Marriedcivspouse,Transportmoving,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempnotinc,HSgrad,Widowed,Admclerical,Unmarried,White,Female,fulltime,UnitedStates,2
senior,Selfempinc,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,9th,Marriedcivspouse,Transportmoving,Husband,Black,Male,fulltime,UnitedStates,1
senior,Selfempinc,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,1
senior,Private,Bachelors,Widowed,Privhouseserv,Unmarried,White,Female,fulltime,UnitedStates,2
senior,Private,Assocvoc,Marriedcivspouse,Techsupport,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Otherservice,Husband,White,Male,overtime,UnitedStates,2
senior,Localgov,Bachelors,Marriedcivspouse,Admclerical,Husband,White,Male,overtime,UnitedStates,2
senior,Private,1st4th,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Craftrepair,Wife,White,Female,fulltime,UnitedStates,2
young,Private,Somecollege,Nevermarried,Sales,Ownchild,Black,Female,halftime,UnitedStates,1
young,Private,11th,Nevermarried,Sales,Ownchild,White,Female,halftime,UnitedStates,1
middleaged,Private,9th,Nevermarried,Farmingfishing,Notinfamily,White,Male,fulltime,PuertoRico,1
middleaged,Private,Somecollege,Separated,Otherservice,Notinfamily,White,Female,overtime,UnitedStates,1
middleaged,Private,Masters,Nevermarried,Sales,Notinfamily,AsianPacIslander,Male,fulltime,China,1
senior,Private,HSgrad,Marriedcivspouse,Otherservice,Husband,White,Male,overtime,Germany,2
middleaged,Private,Bachelors,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,2
old,Selfempnotinc,Bachelors,Marriedcivspouse,Farmingfishing,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Marriedcivspouse,Handlerscleaners,Ownchild,White,Male,fulltime,UnitedStates,2
middleaged,Private,Assocacdm,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempnotinc,Somecollege,Marriedcivspouse,Sales,Husband,White,Male,overtime,UnitedStates,2
senior,Selfempnotinc,7th8th,Marriedcivspouse,Farmingfishing,Husband,White,Male,overtime,UnitedStates,2
young,Private,HSgrad,Nevermarried,Sales,Notinfamily,White,Female,toomuch,UnitedStates,1
middleaged,Selfempnotinc,Assocvoc,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Bachelors,Nevermarried,Sales,Notinfamily,White,Male,toomuch,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Profspecialty,Unmarried,White,Male,overtime,UnitedStates,1
senior,Localgov,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,1
senior,Private,5th6th,Nevermarried,Privhouseserv,Ownchild,White,Female,fulltime,ElSalvador,1
middleaged,Private,HSgrad,Divorced,Admclerical,Notinfamily,Black,Male,overtime,UnitedStates,1
senior,Federalgov,Doctorate,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,fulltime,Vietnam,2
middleaged,Private,Somecollege,Divorced,Techsupport,Notinfamily,White,Male,overtime,UnitedStates,1
young,Private,Bachelors,Nevermarried,Execmanagerial,Unmarried,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Techsupport,Wife,White,Female,fulltime,UnitedStates,2
old,Private,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Stategov,Assocvoc,Divorced,Techsupport,Unmarried,White,Female,fulltime,UnitedStates,1
middleaged,Private,Somecollege,Marriedspouseabsent,Handlerscleaners,Unmarried,White,Male,fulltime,Poland,1
middleaged,Localgov,Masters,Divorced,Profspecialty,Notinfamily,Black,Male,fulltime,Jamaica,1
senior,Private,Somecollege,Marriedcivspouse,Handlerscleaners,Husband,White,Male,fulltime,UnitedStates,1
senior,Private,10th,Marriedcivspouse,Admclerical,Husband,White,Male,overtime,UnitedStates,1
senior,Federalgov,Somecollege,Marriedcivspouse,Execmanagerial,Wife,AsianPacIslander,Female,fulltime,UnitedStates,2
middleaged,Localgov,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Federalgov,Assocvoc,Divorced,Craftrepair,Unmarried,Black,Female,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Techsupport,Husband,AsianPacIslander,Male,overtime,UnitedStates,2
young,Private,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,Masters,Nevermarried,Sales,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Private,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Stategov,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,1
senior,Private,Somecollege,Widowed,Craftrepair,Unmarried,White,Female,overtime,UnitedStates,1
senior,Stategov,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Private,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,toomuch,UnitedStates,2
senior,Selfempnotinc,HSgrad,Nevermarried,Execmanagerial,Notinfamily,Black,Male,overtime,UnitedStates,2
middleaged,Private,Somecollege,Widowed,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Machineopinspct,Husband,White,Male,overtime,UnitedStates,1
young,Private,HSgrad,Marriedspouseabsent,Farmingfishing,Notinfamily,Other,Male,fulltime,Mexico,1
young,Private,HSgrad,Marriedspouseabsent,Sales,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Selfempinc,Somecollege,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,UnitedStates,2
young,Private,12th,Nevermarried,Otherservice,Otherrelative,White,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Protectiveserv,Notinfamily,Black,Male,overtime,UnitedStates,2
middleaged,Private,Somecollege,Nevermarried,Sales,Notinfamily,White,Female,fulltime,UnitedStates,1
senior,Private,HSgrad,Divorced,Admclerical,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Localgov,Somecollege,Divorced,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Private,Somecollege,Nevermarried,Techsupport,Ownchild,White,Male,halftime,UnitedStates,1
middleaged,Stategov,HSgrad,Nevermarried,Transportmoving,Notinfamily,AmerIndianEskimo,Male,fulltime,UnitedStates,2
middleaged,Private,Masters,Nevermarried,Execmanagerial,Notinfamily,White,Male,fulltime,UnitedStates,1
senior,Private,Somecollege,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,Germany,1
old,Selfempnotinc,Somecollege,Marriedcivspouse,Sales,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,1st4th,Marriedcivspouse,Otherservice,Husband,White,Male,overtime,Mexico,1
senior,Selfempnotinc,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,1
middleaged,Private,11th,Divorced,Privhouseserv,Unmarried,White,Female,fulltime,Guatemala,1
middleaged,Selfempinc,Doctorate,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Localgov,Bachelors,Divorced,Techsupport,Notinfamily,White,Female,fulltime,England,2
senior,Localgov,Bachelors,Divorced,Profspecialty,Notinfamily,White,Female,overtime,UnitedStates,1
senior,Private,Masters,Nevermarried,Techsupport,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Otherservice,Wife,White,Female,halftime,England,2
middleaged,Private,Assocacdm,Nevermarried,Otherservice,Notinfamily,Black,Female,fulltime,UnitedStates,1
old,Private,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Private,Somecollege,Marriedcivspouse,Otherservice,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Bachelors,Divorced,Handlerscleaners,Notinfamily,White,Male,fulltime,UnitedStates,1
young,Private,Somecollege,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,UnitedStates,1
middleaged,Stategov,Somecollege,Nevermarried,Profspecialty,Ownchild,Black,Female,fulltime,UnitedStates,1
senior,Private,Assocvoc,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Bachelors,Nevermarried,Profspecialty,Ownchild,White,Female,halftime,UnitedStates,1
middleaged,Private,12th,Divorced,Machineopinspct,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Stategov,Assocvoc,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
senior,Stategov,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Bachelors,Nevermarried,Otherservice,Notinfamily,White,Male,fulltime,UnitedStates,1
senior,Private,Profschool,Divorced,Execmanagerial,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Selfempnotinc,Bachelors,Marriedcivspouse,Execmanagerial,Husband,Other,Male,overtime,PuertoRico,2
middleaged,Private,Bachelors,Marriedcivspouse,Sales,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Federalgov,HSgrad,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,1
senior,Private,HSgrad,Widowed,Sales,Notinfamily,White,Female,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Nevermarried,Sales,Notinfamily,White,Female,overtime,UnitedStates,1
middleaged,Private,Somecollege,Marriedcivspouse,Sales,Wife,White,Female,overtime,UnitedStates,2
middleaged,Private,HSgrad,Nevermarried,Sales,Unmarried,White,Male,fulltime,UnitedStates,1
middleaged,Private,Bachelors,Separated,Execmanagerial,Unmarried,Black,Female,fulltime,UnitedStates,1
middleaged,Localgov,Bachelors,Divorced,Profspecialty,Unmarried,White,Male,fulltime,UnitedStates,1
middleaged,Localgov,Assocvoc,Nevermarried,Protectiveserv,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Localgov,Somecollege,Separated,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
young,Private,Somecollege,Nevermarried,Techsupport,Notinfamily,Black,Female,overtime,UnitedStates,1
senior,Private,HSgrad,Divorced,Handlerscleaners,Notinfamily,White,Male,fulltime,UnitedStates,1
senior,Localgov,Profschool,Marriedcivspouse,Profspecialty,Wife,White,Female,overtime,UnitedStates,2
middleaged,Private,Bachelors,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Selfempinc,Profschool,Nevermarried,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,2
old,Private,11th,Nevermarried,Machineopinspct,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempinc,HSgrad,Divorced,Craftrepair,Notinfamily,White,Male,overtime,UnitedStates,1
middleaged,Private,7th8th,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,1
senior,Private,Bachelors,Nevermarried,Otherservice,Notinfamily,White,Male,overtime,Mexico,2
middleaged,Private,Assocvoc,Divorced,Sales,Notinfamily,White,Female,fulltime,UnitedStates,2
old,Private,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Federalgov,Assocacdm,Divorced,Execmanagerial,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Doctorate,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Nevermarried,Craftrepair,Ownchild,Black,Female,fulltime,UnitedStates,1
senior,Private,HSgrad,Marriedcivspouse,Sales,Ownchild,White,Female,fulltime,UnitedStates,2
young,Private,HSgrad,Nevermarried,Otherservice,Ownchild,White,Male,halftime,UnitedStates,1
middleaged,Stategov,HSgrad,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,UnitedStates,2
senior,Localgov,Masters,Widowed,Execmanagerial,Unmarried,Black,Female,fulltime,UnitedStates,1
young,Private,Somecollege,Nevermarried,Craftrepair,Unmarried,White,Male,fulltime,UnitedStates,1
senior,Private,HSgrad,Widowed,Handlerscleaners,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Federalgov,Masters,Nevermarried,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Localgov,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Bachelors,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,fulltime,India,2
middleaged,Private,HSgrad,Separated,Craftrepair,Unmarried,Black,Male,fulltime,UnitedStates,1
senior,Selfempinc,5th6th,Marriedcivspouse,Farmingfishing,Husband,White,Male,fulltime,Italy,1
senior,Localgov,Bachelors,Divorced,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,2
middleaged,Federalgov,Somecollege,Divorced,Admclerical,Notinfamily,White,Male,fulltime,UnitedStates,2
young,Localgov,Somecollege,Nevermarried,Protectiveserv,Ownchild,White,Male,fulltime,UnitedStates,1
middleaged,Localgov,12th,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,Nicaragua,2
middleaged,Private,1st4th,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,Mexico,1
middleaged,Private,HSgrad,Divorced,Craftrepair,Otherrelative,Other,Male,fulltime,UnitedStates,1
young,Localgov,Somecollege,Marriedcivspouse,Protectiveserv,Husband,White,Male,toomuch,UnitedStates,2
senior,Federalgov,HSgrad,Divorced,Admclerical,Notinfamily,White,Female,halftime,UnitedStates,1
middleaged,Private,Somecollege,Marriedcivspouse,Sales,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,Masters,Marriedcivspouse,Techsupport,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,11th,Widowed,Techsupport,Unmarried,White,Female,halftime,UnitedStates,1
middleaged,Federalgov,Bachelors,Nevermarried,Protectiveserv,Notinfamily,White,Female,overtime,UnitedStates,2
middleaged,Private,9th,Nevermarried,Otherservice,Notinfamily,White,Male,overtime,ElSalvador,1
senior,Private,Somecollege,Divorced,Sales,Unmarried,White,Male,overtime,UnitedStates,1
old,Private,Somecollege,Divorced,Admclerical,Unmarried,White,Female,fulltime,UnitedStates,1
senior,Localgov,Bachelors,Divorced,Execmanagerial,Notinfamily,White,Female,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Nevermarried,Admclerical,Unmarried,White,Female,fulltime,PuertoRico,1
senior,Private,Somecollege,Divorced,Craftrepair,Notinfamily,White,Male,fulltime,UnitedStates,1
middleaged,Federalgov,Assocacdm,Marriedcivspouse,Admclerical,Wife,White,Female,fulltime,UnitedStates,2
old,Selfempnotinc,HSgrad,Divorced,Sales,Notinfamily,White,Male,halftime,UnitedStates,1
middleaged,Private,HSgrad,Separated,Admclerical,Notinfamily,White,Male,overtime,UnitedStates,2
young,Private,Bachelors,Nevermarried,Execmanagerial,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Private,10th,Widowed,Sales,Notinfamily,White,Female,halftime,UnitedStates,1
middleaged,Private,Bachelors,Divorced,Execmanagerial,Unmarried,Black,Female,fulltime,UnitedStates,1
middleaged,Private,Assocvoc,Nevermarried,Protectiveserv,Ownchild,Black,Male,fulltime,UnitedStates,1
senior,Private,HSgrad,Widowed,Otherservice,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempnotinc,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
senior,Private,11th,Divorced,Otherservice,Notinfamily,White,Female,fulltime,UnitedStates,1
young,Private,Assocacdm,Nevermarried,Profspecialty,Ownchild,White,Female,fulltime,UnitedStates,1
young,Stategov,7th8th,Nevermarried,Techsupport,Unmarried,White,Female,halftime,UnitedStates,1
senior,Private,12th,Marriedcivspouse,Transportmoving,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Otherservice,Wife,White,Female,overtime,UnitedStates,1
senior,Private,Bachelors,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,fulltime,Philippines,2
middleaged,Localgov,HSgrad,Divorced,Craftrepair,Ownchild,White,Female,fulltime,PuertoRico,1
middleaged,Private,Masters,Nevermarried,Execmanagerial,Ownchild,White,Male,fulltime,UnitedStates,1
young,Private,Somecollege,Nevermarried,Otherservice,Notinfamily,AsianPacIslander,Female,fulltime,UnitedStates,1
middleaged,Selfempinc,Bachelors,Marriedcivspouse,Sales,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Machineopinspct,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Selfempnotinc,Assocvoc,Marriedcivspouse,Transportmoving,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Private,1st4th,Marriedcivspouse,Machineopinspct,Husband,White,Male,fulltime,Mexico,1
senior,Private,HSgrad,Marriedcivspouse,Admclerical,Wife,White,Female,overtime,UnitedStates,2
middleaged,Private,1st4th,Nevermarried,Privhouseserv,Notinfamily,White,Female,fulltime,Mexico,1
senior,Stategov,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Bachelors,Marriedcivspouse,Otherservice,Wife,White,Female,halftime,Poland,1
senior,Selfempinc,Bachelors,Marriedcivspouse,Farmingfishing,Husband,White,Male,overtime,UnitedStates,2
senior,Private,HSgrad,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Marriedcivspouse,Handlerscleaners,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Divorced,Techsupport,Notinfamily,Black,Female,fulltime,UnitedStates,1
middleaged,Stategov,Doctorate,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,overtime,Hong,1
middleaged,Private,Bachelors,Divorced,Profspecialty,Notinfamily,White,Female,overtime,UnitedStates,2
old,Private,7th8th,Marriedcivspouse,Craftrepair,Husband,White,Male,halftime,UnitedStates,1
old,Private,Bachelors,Marriedcivspouse,Execmanagerial,Wife,White,Female,fulltime,England,2
middleaged,Stategov,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
middleaged,Private,Masters,Nevermarried,Profspecialty,Notinfamily,White,Male,fulltime,Ireland,1
young,Private,HSgrad,Nevermarried,Sales,Notinfamily,White,Female,overtime,UnitedStates,1
middleaged,Localgov,HSgrad,Marriedcivspouse,Admclerical,Wife,AsianPacIslander,Female,fulltime,China,2
middleaged,Localgov,Somecollege,Marriedcivspouse,Otherservice,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Separated,Sales,Otherrelative,Black,Female,fulltime,UnitedStates,1
old,Private,7th8th,Marriedcivspouse,Profspecialty,Husband,Black,Male,halftime,UnitedStates,1
senior,Private,Masters,Divorced,Sales,Notinfamily,White,Female,overtime,UnitedStates,2
middleaged,Localgov,Masters,Divorced,Profspecialty,Unmarried,White,Female,fulltime,UnitedStates,2
middleaged,Private,Masters,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,France,2
middleaged,Private,10th,Marriedcivspouse,Machineopinspct,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Localgov,Bachelors,Marriedcivspouse,Admclerical,Wife,White,Female,fulltime,Germany,2
middleaged,Federalgov,Assocvoc,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,2
young,Private,HSgrad,Nevermarried,Transportmoving,Notinfamily,White,Male,toomuch,UnitedStates,1
senior,Selfempnotinc,Doctorate,Marriedcivspouse,Profspecialty,Wife,White,Female,fulltime,UnitedStates,2
young,Private,Bachelors,Nevermarried,Profspecialty,Notinfamily,White,Female,fulltime,UnitedStates,2
senior,Selfempnotinc,Somecollege,Marriedcivspouse,Sales,Husband,White,Male,halftime,UnitedStates,1
senior,Private,HSgrad,Divorced,Privhouseserv,Ownchild,White,Female,fulltime,UnitedStates,1
senior,Federalgov,Masters,Marriedspouseabsent,Execmanagerial,Notinfamily,White,Female,overtime,UnitedStates,2
middleaged,Private,Assocvoc,Nevermarried,Admclerical,Notinfamily,White,Male,overtime,UnitedStates,2
middleaged,Selfempinc,Profschool,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
senior,Private,Doctorate,Divorced,Profspecialty,Otherrelative,White,Male,overtime,UnitedStates,2
middleaged,Selfempinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
young,Private,HSgrad,Marriedcivspouse,Craftrepair,Husband,White,Male,overtime,Mexico,1
middleaged,Localgov,Masters,Nevermarried,Profspecialty,Notinfamily,White,Female,fulltime,Canada,1
young,Private,12th,Nevermarried,Sales,Ownchild,Black,Female,halftime,UnitedStates,1
senior,Private,Somecollege,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,Guatemala,1
middleaged,Selfempnotinc,Bachelors,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Somecollege,Marriedcivspouse,Techsupport,Husband,White,Male,halftime,UnitedStates,2
middleaged,Private,Somecollege,Widowed,Sales,Notinfamily,White,Female,fulltime,UnitedStates,1
old,Private,11th,Marriedcivspouse,Machineopinspct,Husband,White,Male,halftime,UnitedStates,1
middleaged,Federalgov,Profschool,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,HSgrad,Divorced,Execmanagerial,Otherrelative,White,Female,overtime,UnitedStates,1
middleaged,Private,Somecollege,Marriedcivspouse,Machineopinspct,Husband,Other,Male,fulltime,UnitedStates,2
middleaged,Private,Masters,Marriedcivspouse,Admclerical,Husband,White,Male,overtime,UnitedStates,2
senior,Localgov,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
old,Selfempinc,Somecollege,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Stategov,Profschool,Divorced,Profspecialty,Unmarried,White,Female,overtime,UnitedStates,1
middleaged,Private,Assocvoc,Marriedcivspouse,Machineopinspct,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,Assocvoc,Divorced,Otherservice,Unmarried,White,Female,fulltime,UnitedStates,1
young,Private,Assocvoc,Nevermarried,Techsupport,Ownchild,White,Female,fulltime,UnitedStates,1
middleaged,Private,Assocacdm,Marriedcivspouse,Profspecialty,Husband,White,Male,fulltime,UnitedStates,2
senior,Stategov,HSgrad,Separated,Otherservice,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Profschool,Nevermarried,Profspecialty,Ownchild,White,Male,overtime,Italy,2
middleaged,Localgov,Assocvoc,Marriedcivspouse,Protectiveserv,Husband,White,Male,overtime,UnitedStates,2
middleaged,Localgov,Bachelors,Nevermarried,Techsupport,Notinfamily,Black,Male,overtime,UnitedStates,2
senior,Localgov,HSgrad,Marriedcivspouse,Execmanagerial,Husband,Black,Male,fulltime,UnitedStates,2
middleaged,Stategov,Masters,Marriedcivspouse,Profspecialty,Wife,Black,Female,fulltime,UnitedStates,2
middleaged,Selfempinc,10th,Nevermarried,Transportmoving,Notinfamily,White,Male,overtime,UnitedStates,2
senior,Stategov,Bachelors,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,PuertoRico,2
middleaged,Private,HSgrad,Nevermarried,Farmingfishing,Ownchild,Black,Male,overtime,UnitedStates,1
senior,Private,7th8th,Marriedcivspouse,Protectiveserv,Husband,White,Male,toomuch,UnitedStates,1
middleaged,Private,9th,Marriedcivspouse,Handlerscleaners,Husband,White,Male,overtime,Mexico,1
middleaged,Federalgov,Somecollege,Marriedcivspouse,Profspecialty,Husband,White,Male,overtime,UnitedStates,2
young,Private,Somecollege,Marriedcivspouse,Otherservice,Wife,White,Female,overtime,UnitedStates,1
middleaged,Selfempinc,Profschool,Marriedcivspouse,Profspecialty,Husband,Black,Male,toomuch,UnitedStates,2
middleaged,Stategov,HSgrad,Marriedcivspouse,Craftrepair,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Private,HSgrad,Divorced,Protectiveserv,Notinfamily,Black,Male,fulltime,UnitedStates,1
middleaged,Private,HSgrad,Marriedcivspouse,Admclerical,Wife,Black,Female,fulltime,UnitedStates,2
middleaged,Private,Assocacdm,Divorced,Admclerical,Notinfamily,White,Female,fulltime,UnitedStates,1
middleaged,Selfempnotinc,Somecollege,Nevermarried,Profspecialty,Notinfamily,White,Male,halftime,UnitedStates,2
senior,Private,Assocacdm,Divorced,Transportmoving,Notinfamily,Black,Male,fulltime,UnitedStates,1
senior,Localgov,Bachelors,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,2
senior,Selfempinc,Doctorate,Marriedcivspouse,Execmanagerial,Husband,White,Male,fulltime,UnitedStates,2
senior,Private,Assocvoc,Marriedcivspouse,Sales,Husband,White,Male,fulltime,UnitedStates,2
middleaged,Selfempnotinc,Bachelors,Nevermarried,Profspecialty,Notinfamily,Black,Male,overtime,UnitedStates,2
senior,Federalgov,HSgrad,Marriedcivspouse,Admclerical,Husband,White,Male,fulltime,UnitedStates,2
senior,Selfempinc,HSgrad,Marriedcivspouse,Execmanagerial,Husband,White,Male,toomuch,UnitedStates,2
middleaged,Localgov,Doctorate,Marriedcivspouse,Execmanagerial,Husband,White,Male,overtime,UnitedStates,2
young,Stategov,Somecollege,Nevermarried,Execmanagerial,Ownchild,White,Male,halftime,UnitedStates,1
